CUST7607,Smartphone,Fashion,739,10/7/2023,Cash on Delivery
CUST1599,Mouse,Groceries,572,10/7/2023,Bank Transfer
CUST3548,Gaming Console,Electronics,661,10/7/2023,PayPal
CUST2533,Monitor,Automotive,961,10/7/2023,Debit Card
CUST6202,Smartphone,Automotive,1080,10/7/2023,Cash on Delivery
CUST4559,Keyboard,Fashion,965,9/7/2023,PayPal
CUST7102,Gaming Console,Books,694,9/7/2023,Credit Card
CUST3807,Headphones,Groceries,770,9/7/2023,PayPal
CUST3725,Smartphone,Home Appliances,1376,9/7/2023,Debit Card
CUST1915,Headphones,Beauty,1795,9/7/2023,Debit Card
CUST9329,Mouse,Home Appliances,1149,9/7/2023,Bank Transfer
CUST2343,Mouse,Fashion,1663,9/7/2023,Cash on Delivery
CUST7245,Monitor,Electronics,1711,9/7/2023,PayPal
CUST2840,Tablet,Beauty,1569,9/7/2023,Bank Transfer
CUST6238,Smartphone,Beauty,656,9/7/2023,Cash on Delivery
CUST9210,Monitor,Beauty,1576,9/7/2023,Bank Transfer
CUST2537,Headphones,Automotive,1964,9/7/2023,Credit Card
CUST5310,Smartwatch,Books,446,8/7/2023,Cash on Delivery
CUST9305,Headphones,Groceries,712,8/7/2023,Credit Card
CUST4575,Camera,Books,1229,8/7/2023,Cash on Delivery
CUST5306,Camera,Beauty,1243,8/7/2023,Cash on Delivery
CUST6008,Laptop,Beauty,712,7/7/2023,Debit Card
CUST9407,Smartphone,Groceries,1053,7/7/2023,Debit Card
CUST9387,Keyboard,Groceries,891,7/7/2023,Cash on Delivery
CUST2246,Monitor,Sports,1216,7/7/2023,Bank Transfer
CUST7464,Tablet,Automotive,506,6/7/2023,Credit Card
CUST8444,Camera,Toys,300,6/7/2023,PayPal
CUST7718,Smartphone,Electronics,460,5/7/2023,Cash on Delivery
CUST7614,Mouse,Automotive,1642,5/7/2023,PayPal
CUST5372,Gaming Console,Sports,471,5/7/2023,Debit Card
CUST8487,Monitor,Toys,350,5/7/2023,PayPal
CUST4090,Mouse,Groceries,1022,4/7/2023,Credit Card
CUST8731,Tablet,Groceries,1515,4/7/2023,Credit Card
CUST9014,Camera,Sports,551,4/7/2023,Credit Card
CUST9416,Monitor,Books,1408,4/7/2023,Cash on Delivery
CUST3406,Monitor,Toys,1188,4/7/2023,Bank Transfer
CUST6813,Headphones,Books,1591,4/7/2023,Credit Card
CUST4522,Tablet,Home Appliances,745,3/7/2023,Credit Card
CUST4180,Tablet,Home Appliances,1072,3/7/2023,PayPal
CUST1517,Smartphone,Groceries,1414,3/7/2023,PayPal
CUST9853,Smartphone,Electronics,1716,3/7/2023,Debit Card
CUST8680,Monitor,Groceries,413,3/7/2023,Cash on Delivery
CUST5497,Camera,Furniture,1849,3/7/2023,PayPal
CUST8808,Smartphone,Toys,844,2/7/2023,Cash on Delivery
CUST1713,Mouse,Books,1392,2/7/2023,Credit Card
CUST1030,Keyboard,Books,464,2/7/2023,Cash on Delivery
CUST4218,Camera,Books,1490,2/7/2023,PayPal
CUST4830,Tablet,Electronics,1922,2/7/2023,PayPal
CUST8525,Gaming Console,Toys,1659,2/7/2023,Credit Card
CUST5809,Monitor,Sports,988,2/7/2023,Credit Card
CUST1162,Gaming Console,Furniture,1018,1/7/2023,PayPal
CUST7008,Laptop,Furniture,167,1/7/2023,Credit Card
CUST2706,Gaming Console,Sports,1819,1/7/2023,Debit Card
CUST2768,Tablet,Home Appliances,1931,1/7/2023,Cash on Delivery
CUST9430,Laptop,Home Appliances,896,1/7/2023,Debit Card
CUST5279,Laptop,Automotive,1956,30/6/2023,Debit Card
CUST8223,Keyboard,Home Appliances,1778,30/6/2023,Debit Card
CUST7885,Monitor,Sports,59,30/6/2023,Credit Card
CUST2559,Laptop,Fashion,915,30/6/2023,PayPal
CUST6024,Smartwatch,Furniture,1120,30/6/2023,Debit Card
CUST7067,Keyboard,Groceries,521,29/6/2023,Debit Card
CUST3541,Monitor,Toys,1430,29/6/2023,Bank Transfer
CUST1929,Headphones,Furniture,474,29/6/2023,Credit Card
CUST5634,Headphones,Groceries,103,29/6/2023,Credit Card
CUST1468,Headphones,Furniture,124,29/6/2023,Bank Transfer
CUST2166,Headphones,Furniture,1711,29/6/2023,Bank Transfer
CUST2529,Smartphone,Sports,485,28/6/2023,Credit Card
CUST4842,Keyboard,Furniture,591,28/6/2023,Debit Card
CUST1162,Keyboard,Furniture,137,28/6/2023,Bank Transfer
CUST6402,Gaming Console,Furniture,514,27/6/2023,Debit Card
CUST4312,Mouse,Furniture,1879,27/6/2023,Credit Card
CUST2175,Monitor,Beauty,797,27/6/2023,Bank Transfer
CUST4757,Keyboard,Electronics,420,27/6/2023,Debit Card
CUST9933,Gaming Console,Home Appliances,731,27/6/2023,Cash on Delivery
CUST3477,Gaming Console,Automotive,1512,26/6/2023,PayPal
CUST8512,Mouse,Sports,53,26/6/2023,Cash on Delivery
CUST3904,Smartphone,Fashion,362,26/6/2023,Credit Card
CUST4177,Smartwatch,Furniture,502,26/6/2023,Credit Card
CUST5277,Mouse,Furniture,326,26/6/2023,PayPal
CUST3276,Smartphone,Beauty,763,26/6/2023,PayPal
CUST6765,Laptop,Sports,369,25/6/2023,PayPal
CUST1435,Headphones,Books,872,25/6/2023,Cash on Delivery
CUST4925,Keyboard,Beauty,1288,25/6/2023,PayPal
CUST4992,Laptop,Home Appliances,1693,25/6/2023,Credit Card
CUST4498,Smartphone,Groceries,1243,25/6/2023,Cash on Delivery
CUST8784,Smartwatch,Sports,1949,25/6/2023,Credit Card
CUST6247,Laptop,Toys,1414,24/6/2023,PayPal
CUST7790,Smartphone,Home Appliances,208,24/6/2023,Cash on Delivery
CUST1629,Mouse,Groceries,468,24/6/2023,PayPal
CUST6770,Camera,Fashion,1066,24/6/2023,Bank Transfer
CUST6032,Headphones,Books,104,24/6/2023,Debit Card
CUST4854,Tablet,Automotive,1378,23/6/2023,Cash on Delivery
CUST6170,Mouse,Home Appliances,1641,23/6/2023,Cash on Delivery
CUST3563,Keyboard,Books,1091,23/6/2023,Cash on Delivery
CUST4893,Laptop,Electronics,95,23/6/2023,Cash on Delivery
CUST1029,Camera,Automotive,239,23/6/2023,Cash on Delivery
CUST4128,Keyboard,Electronics,417,23/6/2023,Credit Card
CUST4177,Gaming Console,Toys,740,22/6/2023,Debit Card
CUST7051,Camera,Fashion,1146,22/6/2023,Bank Transfer
CUST1722,Laptop,Books,273,22/6/2023,PayPal
CUST9385,Keyboard,Toys,1549,22/6/2023,Bank Transfer
CUST2457,Smartphone,Home Appliances,303,22/6/2023,PayPal
CUST8052,Tablet,Toys,1144,21/6/2023,Debit Card
CUST4700,Monitor,Home Appliances,211,21/6/2023,Bank Transfer
CUST8421,Laptop,Groceries,1168,21/6/2023,PayPal
CUST4176,Laptop,Automotive,1411,21/6/2023,Bank Transfer
CUST3534,Smartwatch,Groceries,666,21/6/2023,Bank Transfer
CUST1834,Keyboard,Fashion,847,21/6/2023,Credit Card
CUST8079,Monitor,Fashion,1416,21/6/2023,Debit Card
CUST4548,Smartwatch,Sports,768,20/6/2023,Bank Transfer
CUST3804,Keyboard,Toys,1501,20/6/2023,Debit Card
CUST2982,Mouse,Automotive,1267,20/6/2023,Cash on Delivery
CUST8765,Mouse,Fashion,1505,19/6/2023,Cash on Delivery
CUST3084,Smartphone,Electronics,1707,19/6/2023,Debit Card
CUST5753,Gaming Console,Furniture,1894,19/6/2023,Bank Transfer
CUST9623,Monitor,Electronics,1835,19/6/2023,Cash on Delivery
CUST7051,Gaming Console,Furniture,1288,19/6/2023,Credit Card
CUST7770,Tablet,Sports,1294,18/6/2023,Credit Card
CUST3156,Tablet,Home Appliances,1961,18/6/2023,Bank Transfer
CUST8854,Smartwatch,Books,202,18/6/2023,Bank Transfer
CUST7839,Smartphone,Fashion,1210,18/6/2023,Bank Transfer
CUST4639,Gaming Console,Sports,368,17/6/2023,Bank Transfer
CUST4765,Camera,Sports,922,17/6/2023,Credit Card
CUST9376,Mouse,Automotive,1257,17/6/2023,Debit Card
CUST2186,Mouse,Electronics,1405,17/6/2023,Credit Card
CUST4829,Laptop,Groceries,152,17/6/2023,PayPal
CUST5271,Monitor,Furniture,23,17/6/2023,Bank Transfer
CUST6176,Mouse,Electronics,1732,16/6/2023,Cash on Delivery
CUST2911,Camera,Books,1525,16/6/2023,Cash on Delivery
CUST3434,Headphones,Groceries,933,16/6/2023,Cash on Delivery
CUST4071,Gaming Console,Beauty,1897,16/6/2023,Credit Card
CUST6535,Camera,Beauty,1744,16/6/2023,Credit Card
CUST3133,Mouse,Fashion,938,16/6/2023,Credit Card
CUST9996,Smartwatch,Fashion,1154,16/6/2023,PayPal
CUST7652,Laptop,Electronics,1929,16/6/2023,Debit Card
CUST1631,Smartwatch,Automotive,1059,15/6/2023,Bank Transfer
CUST7875,Camera,Furniture,1221,15/6/2023,PayPal
CUST5861,Smartwatch,Home Appliances,145,15/6/2023,Credit Card
CUST7520,Laptop,Electronics,826,15/6/2023,Credit Card
CUST8184,Monitor,Groceries,1260,15/6/2023,PayPal
CUST7443,Smartwatch,Electronics,938,15/6/2023,PayPal
CUST9571,Smartphone,Automotive,570,15/6/2023,Cash on Delivery
CUST7172,Laptop,Groceries,1025,15/6/2023,Bank Transfer
CUST6614,Headphones,Fashion,522,14/6/2023,PayPal
CUST1375,Tablet,Electronics,183,14/6/2023,PayPal
CUST1959,Smartwatch,Sports,175,14/6/2023,Debit Card
CUST3556,Camera,Sports,433,14/6/2023,Bank Transfer
CUST7897,Smartphone,Sports,1949,14/6/2023,Credit Card
CUST1682,Mouse,Groceries,1561,14/6/2023,Cash on Delivery
CUST2979,Headphones,Books,212,14/6/2023,Debit Card
CUST3406,Camera,Home Appliances,737,14/6/2023,Credit Card
CUST7069,Smartphone,Toys,1751,13/6/2023,PayPal
CUST9646,Gaming Console,Beauty,1338,13/6/2023,Cash on Delivery
CUST7130,Laptop,Beauty,371,13/6/2023,Bank Transfer
CUST3356,Gaming Console,Toys,1773,13/6/2023,PayPal
CUST7393,Smartphone,Home Appliances,1925,13/6/2023,PayPal
CUST9370,Keyboard,Toys,1775,13/6/2023,Cash on Delivery
CUST2217,Keyboard,Home Appliances,485,12/6/2023,Debit Card
CUST1935,Mouse,Furniture,1725,12/6/2023,Cash on Delivery
CUST9384,Gaming Console,Furniture,1521,12/6/2023,Credit Card
CUST6535,Laptop,Automotive,258,12/6/2023,Credit Card
CUST9630,Smartphone,Beauty,512,12/6/2023,Bank Transfer
CUST2445,Monitor,Automotive,1775,12/6/2023,Bank Transfer
CUST6830,Smartwatch,Home Appliances,156,12/6/2023,PayPal
CUST7139,Tablet,Groceries,1878,12/6/2023,Cash on Delivery
CUST1889,Keyboard,Toys,1714,11/6/2023,Bank Transfer
CUST1585,Camera,Toys,1197,11/6/2023,Credit Card
CUST8206,Smartphone,Electronics,1363,11/6/2023,Credit Card
CUST9179,Mouse,Home Appliances,667,11/6/2023,PayPal
CUST7630,Laptop,Fashion,285,11/6/2023,PayPal
CUST4165,Mouse,Books,149,11/6/2023,PayPal
CUST2184,Mouse,Home Appliances,1621,10/6/2023,Cash on Delivery
CUST1685,Mouse,Groceries,223,9/6/2023,Bank Transfer
CUST5346,Gaming Console,Sports,79,9/6/2023,Bank Transfer
CUST6748,Gaming Console,Books,834,9/6/2023,Bank Transfer
CUST6633,Smartwatch,Home Appliances,76,8/6/2023,Debit Card
CUST2236,Smartphone,Electronics,1850,8/6/2023,Debit Card
CUST9285,Monitor,Automotive,1702,8/6/2023,Debit Card
CUST7895,Keyboard,Fashion,810,8/6/2023,Bank Transfer
CUST1047,Headphones,Groceries,1353,7/6/2023,Credit Card
CUST6313,Monitor,Beauty,805,7/6/2023,Debit Card
CUST4897,Laptop,Groceries,728,7/6/2023,Credit Card
CUST1675,Keyboard,Home Appliances,548,7/6/2023,Bank Transfer
CUST6637,Smartwatch,Automotive,369,7/6/2023,Cash on Delivery
CUST4793,Headphones,Toys,760,7/6/2023,Credit Card
CUST5268,Monitor,Home Appliances,692,6/6/2023,Debit Card
CUST5461,Headphones,Sports,732,6/6/2023,PayPal
CUST4003,Keyboard,Electronics,629,6/6/2023,Cash on Delivery
CUST5990,Keyboard,Sports,1143,6/6/2023,Credit Card
CUST1450,Laptop,Furniture,1526,6/6/2023,Credit Card
CUST2069,Smartwatch,Toys,932,5/6/2023,Bank Transfer
CUST5294,Monitor,Fashion,790,5/6/2023,Debit Card
CUST6283,Smartwatch,Home Appliances,972,5/6/2023,Cash on Delivery
CUST8246,Headphones,Electronics,1456,5/6/2023,Bank Transfer
CUST1074,Headphones,Home Appliances,1721,5/6/2023,Bank Transfer
CUST9612,Mouse,Sports,1823,5/6/2023,Cash on Delivery
CUST5231,Laptop,Books,1405,5/6/2023,Credit Card
CUST9118,Laptop,Furniture,1945,4/6/2023,Bank Transfer
CUST5446,Mouse,Home Appliances,1623,4/6/2023,Cash on Delivery
CUST4985,Laptop,Furniture,833,4/6/2023,Cash on Delivery
CUST5668,Smartphone,Automotive,937,4/6/2023,PayPal
CUST7219,Laptop,Beauty,1437,4/6/2023,PayPal
CUST4030,Gaming Console,Home Appliances,692,4/6/2023,PayPal
CUST7030,Mouse,Books,1770,4/6/2023,Debit Card
CUST2378,Laptop,Beauty,534,3/6/2023,PayPal
CUST8653,Keyboard,Automotive,297,3/6/2023,Bank Transfer
CUST7990,Tablet,Beauty,1514,3/6/2023,Debit Card
CUST9831,Smartwatch,Home Appliances,1607,3/6/2023,Debit Card
CUST3069,Tablet,Sports,1338,3/6/2023,Cash on Delivery
CUST9536,Camera,Books,91,2/6/2023,PayPal
CUST6559,Gaming Console,Books,607,2/6/2023,Bank Transfer
CUST6263,Headphones,Beauty,1505,2/6/2023,Cash on Delivery
CUST7109,Mouse,Automotive,13,2/6/2023,Bank Transfer
CUST4202,Smartphone,Beauty,1585,1/6/2023,Debit Card
CUST9143,Smartwatch,Automotive,1296,1/6/2023,Bank Transfer
CUST6956,Monitor,Books,349,1/6/2023,PayPal
CUST9005,Camera,Automotive,475,1/6/2023,Debit Card
CUST4491,Camera,Electronics,1820,1/6/2023,Bank Transfer
CUST7083,Smartphone,Fashion,1257,31/5/2023,Debit Card
CUST2617,Camera,Sports,1881,31/5/2023,Debit Card
CUST6088,Camera,Groceries,335,31/5/2023,PayPal
CUST2965,Monitor,Fashion,179,31/5/2023,Credit Card
CUST1202,Headphones,Books,1806,30/5/2023,Bank Transfer
CUST1191,Tablet,Furniture,1983,30/5/2023,Cash on Delivery
CUST9058,Tablet,Electronics,357,30/5/2023,Bank Transfer
CUST4026,Keyboard,Books,1975,30/5/2023,Debit Card
CUST6294,Smartphone,Toys,813,30/5/2023,Credit Card
CUST2273,Headphones,Electronics,1378,30/5/2023,Bank Transfer
CUST1165,Mouse,Automotive,1254,29/5/2023,Bank Transfer
CUST7274,Mouse,Sports,87,29/5/2023,Credit Card
CUST2319,Keyboard,Books,562,29/5/2023,Debit Card
CUST6657,Mouse,Beauty,269,29/5/2023,Debit Card
CUST3874,Smartwatch,Home Appliances,1268,28/5/2023,PayPal
CUST5495,Monitor,Home Appliances,221,28/5/2023,Credit Card
CUST2948,Mouse,Books,656,28/5/2023,Bank Transfer
CUST7896,Laptop,Toys,1006,28/5/2023,Bank Transfer
CUST6114,Monitor,Groceries,1877,28/5/2023,Debit Card
CUST7715,Tablet,Books,1420,28/5/2023,Cash on Delivery
CUST7335,Laptop,Automotive,963,28/5/2023,Cash on Delivery
CUST6413,Headphones,Beauty,1178,27/5/2023,Bank Transfer
CUST3648,Laptop,Automotive,460,27/5/2023,Bank Transfer
CUST8733,Tablet,Groceries,289,27/5/2023,Credit Card
CUST8661,Monitor,Toys,1656,27/5/2023,Bank Transfer
CUST6625,Keyboard,Sports,1546,27/5/2023,Bank Transfer
CUST4122,Mouse,Groceries,394,25/5/2023,PayPal
CUST6858,Camera,Automotive,165,25/5/2023,Cash on Delivery
CUST8594,Smartphone,Beauty,696,25/5/2023,Credit Card
CUST6272,Smartwatch,Beauty,449,24/5/2023,Credit Card
CUST1319,Keyboard,Furniture,1336,24/5/2023,Bank Transfer
CUST4285,Smartwatch,Groceries,286,24/5/2023,Bank Transfer
CUST8671,Mouse,Beauty,1461,24/5/2023,PayPal
CUST5114,Gaming Console,Sports,974,23/5/2023,Cash on Delivery
CUST3750,Laptop,Books,1359,23/5/2023,Debit Card
CUST5918,Smartwatch,Home Appliances,1474,23/5/2023,Cash on Delivery
CUST7681,Headphones,Automotive,1212,22/5/2023,Cash on Delivery
CUST6975,Mouse,Sports,374,22/5/2023,Bank Transfer
CUST6621,Tablet,Automotive,1026,21/5/2023,Debit Card
CUST5986,Tablet,Groceries,979,21/5/2023,Debit Card
CUST9159,Gaming Console,Fashion,1944,21/5/2023,Debit Card
CUST9661,Mouse,Furniture,537,21/5/2023,Bank Transfer
CUST5064,Camera,Beauty,1424,21/5/2023,Debit Card
CUST3820,Monitor,Sports,115,20/5/2023,Cash on Delivery
CUST9524,Gaming Console,Sports,302,20/5/2023,Credit Card
CUST6408,Monitor,Electronics,863,20/5/2023,Debit Card
CUST2084,Monitor,Fashion,328,20/5/2023,PayPal
CUST7143,Smartphone,Sports,1690,20/5/2023,PayPal
CUST6404,Camera,Books,868,20/5/2023,PayPal
CUST3881,Keyboard,Electronics,1002,19/5/2023,Cash on Delivery
CUST1902,Gaming Console,Electronics,1757,19/5/2023,Cash on Delivery
CUST6673,Laptop,Home Appliances,13,19/5/2023,PayPal
CUST9857,Mouse,Furniture,1442,19/5/2023,Cash on Delivery
CUST1720,Tablet,Groceries,1512,19/5/2023,Debit Card
CUST8059,Tablet,Groceries,564,19/5/2023,Credit Card
CUST2225,Camera,Furniture,1929,19/5/2023,PayPal
CUST9886,Headphones,Fashion,1493,19/5/2023,Credit Card
CUST8850,Gaming Console,Furniture,1107,19/5/2023,PayPal
CUST3366,Monitor,Toys,1561,19/5/2023,PayPal
CUST3850,Monitor,Fashion,296,18/5/2023,PayPal
CUST3813,Headphones,Fashion,56,18/5/2023,Cash on Delivery
CUST1135,Monitor,Beauty,1584,18/5/2023,PayPal
CUST9564,Tablet,Sports,454,18/5/2023,Cash on Delivery
CUST1048,Monitor,Sports,311,18/5/2023,PayPal
CUST4561,Laptop,Electronics,1850,18/5/2023,PayPal
CUST4589,Tablet,Home Appliances,1756,17/5/2023,PayPal
CUST4634,Camera,Electronics,541,17/5/2023,Bank Transfer
CUST7679,Headphones,Furniture,1326,17/5/2023,PayPal
CUST3296,Keyboard,Electronics,1915,17/5/2023,Debit Card
CUST6473,Smartwatch,Sports,502,17/5/2023,Debit Card
CUST5603,Gaming Console,Beauty,586,17/5/2023,Cash on Delivery
CUST5990,Tablet,Automotive,612,17/5/2023,Cash on Delivery
CUST8103,Gaming Console,Toys,1951,16/5/2023,Cash on Delivery
CUST5324,Smartwatch,Beauty,1520,16/5/2023,Cash on Delivery
CUST8496,Laptop,Beauty,1160,16/5/2023,Cash on Delivery
CUST4222,Keyboard,Sports,1977,15/5/2023,Bank Transfer
CUST2408,Smartwatch,Automotive,717,15/5/2023,Credit Card
CUST2332,Laptop,Toys,631,15/5/2023,Credit Card
CUST5677,Smartwatch,Toys,1730,15/5/2023,Credit Card
CUST8421,Laptop,Home Appliances,1922,15/5/2023,PayPal
CUST5043,Smartphone,Toys,116,15/5/2023,Credit Card
CUST7088,Smartwatch,Books,1118,15/5/2023,Credit Card
CUST6890,Mouse,Home Appliances,717,15/5/2023,Cash on Delivery
CUST8832,Monitor,Sports,770,15/5/2023,Bank Transfer
CUST6280,Keyboard,Electronics,1059,14/5/2023,Credit Card
CUST8193,Smartphone,Automotive,364,14/5/2023,Cash on Delivery
CUST1176,Tablet,Fashion,988,14/5/2023,Debit Card
CUST6354,Smartwatch,Furniture,1988,14/5/2023,Bank Transfer
CUST5954,Smartphone,Electronics,1390,14/5/2023,Bank Transfer
CUST4714,Camera,Automotive,1071,14/5/2023,Credit Card
CUST3357,Camera,Sports,1342,14/5/2023,PayPal
CUST6229,Tablet,Books,524,14/5/2023,Credit Card
CUST5019,Headphones,Furniture,1524,14/5/2023,Cash on Delivery
CUST7142,Gaming Console,Home Appliances,346,13/5/2023,Bank Transfer
CUST7036,Tablet,Books,1683,13/5/2023,Cash on Delivery
CUST3234,Smartphone,Home Appliances,121,13/5/2023,Credit Card
CUST9617,Smartphone,Furniture,836,13/5/2023,PayPal
CUST5187,Camera,Automotive,553,13/5/2023,Debit Card
CUST7890,Headphones,Automotive,527,12/5/2023,PayPal
CUST6449,Camera,Home Appliances,1050,12/5/2023,PayPal
CUST3159,Tablet,Furniture,297,12/5/2023,Credit Card
CUST8126,Keyboard,Beauty,62,12/5/2023,Cash on Delivery
CUST8429,Camera,Home Appliances,236,12/5/2023,Credit Card
CUST6856,Mouse,Fashion,801,11/5/2023,Bank Transfer
CUST5672,Tablet,Toys,927,10/5/2023,Bank Transfer
CUST8719,Camera,Fashion,338,10/5/2023,Debit Card
CUST7025,Keyboard,Electronics,212,9/5/2023,Credit Card
CUST8341,Smartwatch,Fashion,1836,9/5/2023,Debit Card
CUST6943,Keyboard,Automotive,195,9/5/2023,Debit Card
CUST7088,Camera,Electronics,539,9/5/2023,Bank Transfer
CUST8709,Camera,Toys,752,9/5/2023,PayPal
CUST8008,Smartwatch,Home Appliances,579,8/5/2023,Credit Card
CUST7580,Keyboard,Electronics,122,8/5/2023,Cash on Delivery
CUST4501,Keyboard,Groceries,1923,8/5/2023,Cash on Delivery
CUST8498,Laptop,Furniture,262,8/5/2023,Cash on Delivery
CUST5148,Monitor,Sports,1289,8/5/2023,Bank Transfer
CUST5114,Keyboard,Groceries,1403,7/5/2023,PayPal
CUST6521,Tablet,Automotive,690,7/5/2023,Cash on Delivery
CUST9554,Smartphone,Furniture,1187,7/5/2023,Cash on Delivery
CUST5107,Monitor,Electronics,139,7/5/2023,Bank Transfer
CUST2626,Mouse,Books,592,7/5/2023,Cash on Delivery
CUST3303,Tablet,Sports,916,7/5/2023,Credit Card
CUST1459,Monitor,Furniture,750,7/5/2023,Debit Card
CUST4651,Laptop,Toys,857,6/5/2023,Cash on Delivery
CUST4828,Laptop,Groceries,707,6/5/2023,Bank Transfer
CUST9983,Laptop,Fashion,289,6/5/2023,Cash on Delivery
CUST6767,Tablet,Books,103,6/5/2023,Credit Card
CUST5238,Keyboard,Sports,1516,6/5/2023,Bank Transfer
CUST4019,Smartwatch,Toys,1262,6/5/2023,Cash on Delivery
CUST2999,Gaming Console,Toys,1777,5/5/2023,Debit Card
CUST5355,Smartwatch,Groceries,1178,5/5/2023,Credit Card
CUST3116,Smartwatch,Automotive,877,5/5/2023,Credit Card
CUST7213,Camera,Furniture,304,5/5/2023,PayPal
CUST5446,Smartwatch,Home Appliances,1621,5/5/2023,Debit Card
CUST5402,Smartphone,Automotive,329,5/5/2023,Cash on Delivery
CUST2450,Gaming Console,Automotive,346,4/5/2023,Credit Card
CUST3604,Laptop,Sports,1950,4/5/2023,Credit Card
CUST5047,Mouse,Automotive,559,4/5/2023,Bank Transfer
CUST9835,Smartwatch,Beauty,879,4/5/2023,Cash on Delivery
CUST5784,Laptop,Furniture,663,4/5/2023,Cash on Delivery
CUST9797,Camera,Beauty,1719,4/5/2023,Cash on Delivery
CUST4011,Tablet,Home Appliances,1696,4/5/2023,Credit Card
CUST4221,Keyboard,Books,1294,4/5/2023,PayPal
CUST6247,Monitor,Sports,1444,4/5/2023,Credit Card
CUST3771,Laptop,Fashion,1123,4/5/2023,Credit Card
CUST4427,Tablet,Beauty,1462,3/5/2023,Bank Transfer
CUST2524,Monitor,Furniture,1576,3/5/2023,Credit Card
CUST6285,Keyboard,Books,1777,3/5/2023,Bank Transfer
CUST4205,Smartphone,Fashion,1860,2/5/2023,Debit Card
CUST1253,Laptop,Automotive,1782,2/5/2023,PayPal
CUST1461,Smartphone,Furniture,1724,2/5/2023,Debit Card
CUST1611,Camera,Toys,817,2/5/2023,Cash on Delivery
CUST6486,Smartwatch,Toys,866,2/5/2023,Credit Card
CUST7744,Mouse,Home Appliances,1451,2/5/2023,Credit Card
CUST8482,Monitor,Furniture,432,2/5/2023,Credit Card
CUST1055,Tablet,Groceries,1636,1/5/2023,Cash on Delivery
CUST7272,Gaming Console,Fashion,627,1/5/2023,Cash on Delivery
CUST5382,Tablet,Beauty,1859,1/5/2023,PayPal
CUST9826,Tablet,Beauty,584,1/5/2023,PayPal
CUST6275,Monitor,Toys,596,30/4/2023,Cash on Delivery
CUST2109,Smartphone,Furniture,775,30/4/2023,Bank Transfer
CUST9156,Smartwatch,Beauty,469,30/4/2023,Bank Transfer
CUST2303,Gaming Console,Home Appliances,544,30/4/2023,Cash on Delivery
CUST3293,Smartphone,Toys,1315,30/4/2023,Credit Card
CUST3745,Gaming Console,Sports,687,30/4/2023,Debit Card
CUST6255,Headphones,Furniture,946,29/4/2023,Debit Card
CUST6573,Smartphone,Books,1631,29/4/2023,Debit Card
CUST7702,Tablet,Sports,1835,29/4/2023,PayPal
CUST1225,Keyboard,Electronics,265,29/4/2023,PayPal
CUST6211,Monitor,Electronics,1900,29/4/2023,PayPal
CUST9878,Smartwatch,Books,786,29/4/2023,Bank Transfer
CUST9266,Smartphone,Books,1379,29/4/2023,Credit Card
CUST1699,Monitor,Books,1560,29/4/2023,Cash on Delivery
CUST7238,Mouse,Sports,1089,29/4/2023,PayPal
CUST4778,Smartphone,Groceries,879,29/4/2023,Bank Transfer
CUST7885,Keyboard,Books,511,29/4/2023,Debit Card
CUST5518,Keyboard,Home Appliances,1909,28/4/2023,Credit Card
CUST5984,Headphones,Toys,422,28/4/2023,Debit Card
CUST3758,Gaming Console,Home Appliances,888,28/4/2023,Cash on Delivery
CUST7062,Gaming Console,Electronics,760,28/4/2023,Debit Card
CUST2745,Keyboard,Furniture,1888,28/4/2023,Credit Card
CUST1602,Keyboard,Automotive,622,28/4/2023,PayPal
CUST2946,Gaming Console,Groceries,1200,27/4/2023,PayPal
CUST2837,Tablet,Beauty,162,27/4/2023,Bank Transfer
CUST2913,Smartwatch,Sports,830,26/4/2023,Credit Card
CUST3668,Keyboard,Furniture,1696,26/4/2023,Bank Transfer
CUST4904,Mouse,Home Appliances,629,26/4/2023,Debit Card
CUST2755,Gaming Console,Toys,1439,26/4/2023,Debit Card
CUST1970,Laptop,Books,193,26/4/2023,Debit Card
CUST2319,Mouse,Sports,487,26/4/2023,Bank Transfer
CUST7304,Camera,Automotive,1239,26/4/2023,Credit Card
CUST4974,Camera,Toys,363,25/4/2023,Cash on Delivery
CUST5240,Mouse,Sports,614,25/4/2023,Debit Card
CUST8183,Mouse,Furniture,415,25/4/2023,PayPal
CUST2280,Gaming Console,Furniture,1088,25/4/2023,Debit Card
CUST5200,Headphones,Books,137,25/4/2023,Cash on Delivery
CUST6149,Tablet,Home Appliances,259,24/4/2023,Cash on Delivery
CUST1479,Keyboard,Beauty,753,24/4/2023,Credit Card
CUST2085,Headphones,Electronics,750,24/4/2023,PayPal
CUST9856,Gaming Console,Home Appliances,1945,24/4/2023,Cash on Delivery
CUST4423,Smartphone,Home Appliances,1226,24/4/2023,Credit Card
CUST7395,Gaming Console,Books,1551,24/4/2023,PayPal
CUST5052,Keyboard,Sports,1464,24/4/2023,Bank Transfer
CUST8730,Gaming Console,Sports,939,23/4/2023,Cash on Delivery
CUST2904,Smartwatch,Books,755,23/4/2023,Debit Card
CUST8969,Headphones,Fashion,1648,23/4/2023,Debit Card
CUST8273,Camera,Toys,250,23/4/2023,Debit Card
CUST1693,Smartwatch,Furniture,1705,23/4/2023,Credit Card
CUST4524,Smartwatch,Electronics,1363,23/4/2023,Credit Card
CUST4304,Headphones,Fashion,1328,23/4/2023,PayPal
